seed,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_optical_fallback,n_cover_visited,all_certified,failure,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s
1080,14,14,6764.6932568094135,483.19237548638665,24928.466284047066,11109.818256867278,287,17,0,25,True,,0.3962527000112459,258,244,29,4,1700.0000000000002,78.99999999999935,4985.693256809413,291.93678820698005
1081,14,14,6704.0547238237905,478.8610517016993,25455.27361911896,11206.076115704507,258,19,0,25,True,,0.4059228999831248,226,212,32,4,1528.0000000000014,84.9999999999997,5091.054723823791,238.05493057807962
1082,14,14,7354.309932613821,525.3078523295586,27601.5496630691,14120.052277986912,295,19,0,25,True,,0.4972286999982316,257,243,38,2,1748.9999999999989,85.00000000000061,5520.309932613822,210.60761639599514
1083,13,13,6128.5307298919315,471.4254407609178,21852.653649459655,6698.2488103512,285,15,0,25,True,,0.44007449998753145,253,240,32,2,1687.0000000000005,70.9999999999996,4370.53072989193,778.5933611130822
1084,11,11,7054.235437012121,641.2941306374655,25096.17718506061,7736.379917215683,332,17,0,25,True,,0.4208210000069812,299,288,33,5,1961.999999999999,73.00000000000045,5019.235437012121,748.9913923649128
1085,13,13,7038.3314282239935,541.4101098633842,25096.657141119947,10288.62574976562,327,19,0,25,True,,0.524864000006346,282,269,45,3,1936.0000000000025,83.00000000000091,5019.331428223991,88.06339857526018
1086,15,15,6188.333556360801,412.55557042405337,24826.667781803993,12154.221709001466,194,20,0,25,True,,0.6160123000154272,147,132,47,4,1133.0000000000002,90.00000000000065,4965.333556360801,469.4583254715171
1087,13,13,7015.181183221497,539.629321786269,25560.905916107484,11604.597208464236,309,17,0,25,True,,0.4581713000079617,273,260,36,3,1826.0000000000005,77.00000000000047,5112.181183221496,427.23474456883196
1088,10,10,6568.971692765852,656.8971692765851,22539.85846382926,7582.939464826668,339,12,0,25,True,,0.34474699999555014,309,299,30,6,2005.000000000001,55.9999999999996,4507.971692765852,1241.2924132878843
1089,11,11,6815.799275679585,619.6181159708714,24303.996378397926,8431.512514493965,319,13,0,25,True,,0.29420840000966564,296,285,23,2,1893.9999999999998,60.99999999999899,4860.799275679585,0.0
1090,12,12,7070.040081686652,589.1700068072211,26190.200408433262,8515.400571534583,298,17,0,25,True,,0.3949389999906998,266,254,32,5,1757.0,75.0000000000005,5238.040081686653,2041.0505064689487
1091,14,14,7047.481505709507,503.3915361221076,26882.407528547523,12218.068188102889,269,20,0,25,True,,0.39548810000997037,232,218,37,6,1583.0000000000007,88.00000000000014,5376.481505709506,1232.44362515607
1092,16,16,5890.329661956266,368.14560387226663,22386.648309781318,9971.791825138243,224,20,0,20,True,,0.5063947000016924,187,171,37,2,1321.000000000001,92.00000000000045,4477.329661956265,0.0
1093,16,16,6652.123725630568,415.7577328519105,26120.61862815284,12464.225603500248,227,23,0,24,True,,0.6029153999988921,179,163,48,3,1326.9999999999995,101.0000000000006,5224.123725630567,0.0
1094,14,14,6883.689287805256,491.6920919860897,25868.446439026276,11195.513326271413,275,19,0,25,True,,0.5233614000026137,240,226,35,2,1624.9999999999995,84.99999999999956,5173.689287805258,0.0
1095,10,10,7395.114632572428,739.5114632572428,27090.57316286215,9323.880869333165,324,14,0,25,True,,0.3179674000130035,299,289,25,3,1914.9999999999989,62.00000000000013,5418.114632572429,375.03283607576213
1096,13,13,6444.980112480992,495.7677009600763,23729.900562404946,9973.37331982843,273,20,0,25,True,,0.55177150000236,230,217,43,2,1613.0000000000034,85.99999999999883,4745.980112480988,0.0
1097,10,10,6647.377073784215,664.7377073784215,22626.88536892108,8111.402132023325,348,12,0,25,True,,0.32468590000644326,325,315,23,0,2065.9999999999986,55.99999999999929,4525.377073784217,542.7311373089669
