variant,label,cases,source_total,cleared_total,full_success,failures,ratio_sum_T_K,p95_T_over_K,paired_wins,paired_losses,paired_ties,worst_delta_T_over_K,worst_scene,delta_T_over_K,improvement_pct,movement_reduction_pct,probe_reduction_pct,mean_T,mean_T_over_K,mean_move_m,mean_movement_s,mean_n_measure,mean_discovery_measure,mean_refine_measure,mean_discovery_no_signal,mean_refine_no_signal,mean_failed_clears,mean_n_clear,mean_n_optical_fallback,mean_measure_s,mean_clear_s,mean_after_last_clear_s,mean_switches,N
full,A + B + C,55,770,770,55,0,506.19775381112134,570.2599563112569,14,41,0,70.98064104811937,mixed_endpoint_10036,16.63608559489184,-3.3981593484447403,-4.181059207270921,-0.8037855707525798,7086.7685533557,506.1977538111214,26633.933675869404,5326.786735173882,282.74545454545455,247.2,35.54545454545455,233.2,4.181818181818182,6.072727272727272,20.072727272727274,0.07272727272727272,1671.7636363636364,88.21818181818195,595.3036381410483,258.03636363636366,14
nearest_reuse,A + B,55,770,770,55,0,507.94101717253153,574.4447977091164,12,43,0,65.48285490119741,omni_endpoint_10036,18.379348956301914,-3.7542459202880796,-4.60895626646447,-1.4195890322162397,7111.174240415442,507.94101717253164,26743.32574753175,5348.665149506351,284.4727272727273,246.05454545454546,38.41818181818182,232.05454545454546,4.4,4.618181818181818,18.618181818181817,0.03636363636363636,1678.654545454545,83.85454545454544,776.8668498990052,256.2909090909091,14
reuse_early,B + C,55,770,770,55,0,483.0258939803999,569.6317786063081,35,20,0,54.710749867790014,mixed_smooth_10019,-6.53577423582977,1.33502573018911,1.7205831214223366,0.5963570363648252,6762.362515725598,483.02589398039987,25125.17621499163,5025.035242998326,278.8181818181818,244.4909090909091,34.32727272727273,230.4909090909091,4.763636363636364,5.545454545454546,19.545454545454547,0.01818181818181818,1650.690909090909,86.63636363636385,357.14009079873307,256.6,14
probe_strict,收紧顺路探测门槛,55,770,770,55,0,494.31522640596836,562.3804765556223,15,36,4,44.303108254283984,mixed_endpoint_10100,4.75355818973869,-0.9709825132059091,-1.190631380678231,-0.18149996758929365,6920.4131696835575,494.3152264059683,25869.42948478142,5173.885896956285,281.0,243.85454545454544,37.14545454545455,229.85454545454544,4.3090909090909095,5.963636363636364,19.963636363636365,0.07272727272727272,1658.6363636363637,87.89090909090889,410.79355231297615,253.63636363636363,14
probe_off,关闭已发现频道顺路探测,55,770,770,55,0,510.958554939497,569.7929901916694,4,49,2,76.58053347471258,directional_endpoint_10019,21.396886723267297,-4.370621335863412,-5.943343697825743,0.3889285019770594,7153.419769152958,510.95855493949693,27084.46248212842,5416.892496425683,279.4,242.6,36.8,228.6,4.654545454545454,6.072727272727272,20.072727272727274,0.03636363636363636,1648.3090909090909,88.21818181818189,308.2238639556992,251.3090909090909,14
probe_loose,放宽顺路探测门槛,55,770,770,55,0,488.5663420501691,573.424555938099,16,22,17,28.510900048522615,mixed_smooth_10026,-0.9953261660605934,0.20330966059640687,0.361787029465932,-0.26576780968432523,6839.9287887023675,488.56634205016906,25472.55303442093,5094.510606884186,281.23636363636365,243.65454545454546,37.58181818181818,229.65454545454546,4.945454545454545,4.709090909090909,18.70909090909091,0.01818181818181818,1661.290909090909,84.12727272727244,377.38967084819205,255.1090909090909,14
early120,提前清除（120 m）,55,770,770,55,0,487.6483432512109,571.5088794147788,25,25,5,24.09605152881562,mixed_endpoint_10036,-1.9133249650187125,0.39082409617362535,0.28030470099886795,0.9788033966422471,6827.076805516953,487.648343251211,25493.38402758476,5098.676805516952,277.74545454545455,241.85454545454544,35.89090909090909,227.85454545454544,4.472727272727273,5.4363636363636365,19.436363636363637,0.03636363636363636,1642.090909090909,86.30909090909091,345.45656689412937,253.36363636363637,14
early220,提前清除（220 m）,55,770,770,55,0,484.2071396996478,577.1258499752261,30,25,0,34.19900012501557,omni_endpoint_10019,-5.354528516581915,1.0937393313679378,0.957979594297298,2.0353924936798995,6778.899955795069,484.20713969964766,25320.1361426117,5064.027228522341,274.7818181818182,240.72727272727272,34.054545454545455,226.72727272727272,4.672727272727273,5.763636363636364,19.763636363636362,0.0,1627.581818181818,87.29090909090905,354.00642526484074,253.6727272727273,14
finish_source,选中一个源后连续清除,55,770,770,55,0,593.9740413631024,652.6441738083587,0,54,1,174.34123991624085,mixed_endpoint_10196,104.4123731468727,-21.327726398047165,-27.585083891702556,-3.5781422181888844,8315.636579083433,593.9740413631024,32617.182895417165,6523.436579083434,290.5272727272727,252.85454545454544,37.67272727272727,238.85454545454544,4.6,7.054545454545455,21.054545454545455,0.12727272727272726,1701.036363636364,91.1636363636363,1410.8814824906597,248.4,14
center_route,按源中心规划联合路线,55,770,770,55,0,490.9274461543058,608.459801113636,28,27,0,90.44827135416654,boundary_endpoint_10016,1.365777938076268,-0.27897975408344156,-0.4354842032901374,0.6158034614636709,6872.984246160281,490.927446154306,25676.375776255958,5135.275155251193,278.76363636363635,247.74545454545455,31.01818181818182,233.74545454545455,5.290909090909091,5.745454545454545,19.745454545454546,0.07272727272727272,1650.4727272727275,87.23636363636362,238.94788516029539,256.6545454545454,14
