scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
mixed_endpoint_50026,F60,50026,mixed,endpoint,ecefd353b3fb48273c446ab76597cf262a57db6062c69bd625980bc16a6226bb,10,10,6318.812769936998,631.8812769936998,21984.063849684997,7754.020199240798,314,14,10,0,25,,True,6,59,0.4879941999388393,0.8062864000094123,286,276,28,5,1859.9999999999995,61.99999999999995,4396.812769936999,124.7111349968036,4,290,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,e0bf2b5fcb32f1a5c6c17645e23a00cb56be75693c1497cb740d0990612d8b1f,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50027,F60,50027,mixed,endpoint,01bf5eef6d94a47da78dea1f00b0da3ad5d918739b8069005211c5b993d3fca0,13,13,7189.751920228544,553.0578400175802,27068.759601142712,11964.355350257843,287,20,13,0,25,,True,8,80,1.1263516999606509,1.796223600016674,241,228,46,9,1690.0000000000014,85.99999999999942,5413.751920228543,101.69073667659175,7,255,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,63db1f40ecad52997be5c87ca2181439d9a5108b7c590cf9c06b00f1286a5f5b,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50028,F60,50028,mixed,endpoint,8c49cebb9fcb826e49ab9bd8039f6fceec725c16c55182cd331d2603ec1a6abd,10,10,6679.261962210873,667.9261962210874,23586.309811054365,9629.16200579559,319,17,10,1,25,,True,11,52,0.5703953999036457,0.9224041999841576,290,280,29,2,1890.9999999999995,71.00000000000153,4717.261962210873,221.1112894684702,7,296,0.0,True,943.0121947375768,17.74943008678929,fb386b5c0476aa6e5d5127f699d0d30532e0cba9999d8abf27caca5d8a9d9890,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50029,F60,50029,mixed,endpoint,f2a12ca1825e052f673d8a45f9de882d636bededb649d122d38f31207b0cc1d2,15,15,6731.231476587459,448.7487651058306,25186.1573829373,9603.930420589311,273,18,15,0,25,,True,5,72,0.6815751999092754,1.1326836999796797,238,223,35,4,1609.9999999999975,84.00000000000036,5037.231476587462,191.7606406862651,3,245,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,affd62576c3eafdbe71bfd90fd2630b0f361f59dd19f835f2c78db5be399e8dd,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50030,F60,50030,mixed,endpoint,818475a636b00e84e820b71bb73f1951b195babf57017deb094aa7440c7b588d,10,10,6525.824866038993,652.5824866038993,22359.12433019496,7670.138121422964,337,14,10,0,25,,True,3,66,0.2874216999334749,0.6810039000120014,304,294,33,3,1991.9999999999995,62.0000000000003,4471.824866038992,187.16888859175103,4,307,0.0,True,943.0121947375768,17.74943008678929,d5c97853cbcf54fbcc360aadca5151885eec27cede7fa45ab3248887c8d5cdd0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50031,F60,50031,mixed,endpoint,7c8ff739846e74f26b55c7a19a404838a003b872a24b63e7223a97803b3ea69c,11,11,7111.56686064853,646.5060782407754,24717.83430324264,9550.67915732951,355,14,11,0,25,,True,3,65,0.4031730000278912,0.7729965999897104,325,314,30,4,2104.000000000001,64.00000000000036,4943.566860648529,0.0,3,329,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,3fd228fc437dd137071bc516b227cc8a6ea884aabdf659c1802050d949e4c929,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50032,F60,50032,mixed,endpoint,0bf699586d27b3236b53e55f775084aaa0f18b4353cc0c0f1e2944c8d5c372d0,14,14,6387.063069786891,456.2187906990636,23305.315348934444,11381.438468579723,278,21,14,1,25,,True,10,76,0.7271129999426194,1.2671975000121165,234,220,44,6,1635.0,91.00000000000124,4661.06306978689,219.5070070783895,7,245,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,00d84506f60ffe1c73fa760dc215311e3698be839ca5325a5b2cb913d32248ce,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50033,F60,50033,mixed,endpoint,38fc37e89e5bf67849ab3abf760ff14867a0e54f25a52b9b7e9bf6c1c2c0bf75,13,13,6146.649560041173,472.8191969262441,22393.24780020588,9501.373493907897,268,18,13,0,25,,True,9,65,0.541656399902422,0.9879757999733556,230,217,38,1,1587.999999999999,79.9999999999988,4478.649560041174,865.6911319550209,5,248,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,cd6e33515fd5f7967082f8e3632150a1e44738430fce04ad421172096b52b89e,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50034,F60,50034,mixed,endpoint,2af5c6792164c443c46a20ea935134fc1eb4f4b38b33228854dd7173d2df76aa,16,16,6417.51326515959,401.0945790724744,24602.56632579797,13670.955509184225,236,23,16,0,20,,True,11,72,0.6325926999852527,1.0362564999959432,191,175,45,4,1395.9999999999975,100.99999999999982,4920.513265159592,0.0,7,216,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,1f56587b04b371a21bc95521242414f7bd8a5ce9a1f8c8b5170b6d9000e8f320,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50035,F60,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,6834.241800885018,455.6161200590012,25336.20900442512,11669.617310366815,286,16,15,0,25,,True,5,72,0.5854975999391172,1.091380099998787,249,234,37,3,1688.9999999999984,77.99999999999913,5067.241800885021,229.13037569937933,1,259,-5.4569682106375694e-12,True,943.0121947375768,17.74943008678929,3bf699900f33542fab71be1094285108aec716c3214b59f7379ad0de666b62c7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50036,F60,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6734.258257500034,561.1881881250029,24626.29128750019,10240.909611406316,295,15,12,0,25,,True,4,68,0.4622922997223213,0.8642248999967705,261,249,34,4,1739.999999999998,69.0000000000005,4925.258257500035,210.91913073145315,3,265,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,338980a41200280971aad3117736f0c8a6841be777ede645f05da1af73776f65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50037,F60,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7117.095657934797,711.7095657934797,25270.47828967397,8232.301683669097,338,13,10,0,25,,True,4,60,0.522738300031051,0.9051592999894638,310,300,28,3,2004.0000000000011,58.99999999999858,5054.095657934797,0.0,3,314,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,f7694a87382a9061afbb329edba623de1fad3dd253ce894b6eeda24877051a96,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50038,F60,50038,mixed,endpoint,9cc1e37f46718508c94a78d9d1a8c0fa1740b44b1375b6d75190abf7e42cd90e,11,11,6875.752084039783,625.0683712763439,24403.76042019891,10916.495592382904,326,16,11,0,25,,True,5,71,0.536446300073294,0.9743919000029564,288,277,38,4,1924.9999999999995,70.00000000000067,4880.752084039783,205.69640474884363,5,295,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,28c0977d3c57291209d80e95518b8a7b03be89a1a90d9b171f2adcbdbff73ea4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50039,F60,50039,mixed,endpoint,dcc9998eebd992f1277cdb1bfc5681e538056c292d3c59373cf9d619c308f8f6,13,13,6546.934527872266,503.6103482978666,23974.672639361324,9685.281547800962,284,17,13,0,25,,True,11,70,0.7396123000653461,1.149049500003457,243,230,41,1,1675.0000000000014,77.00000000000007,4794.934527872266,427.3684203782223,4,255,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,09be89074bb997dcf7bc961346feeefa496dd3cfa2c2906c0b965d387fcd6369,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50040,F60,50040,mixed,endpoint,b4faea4de284aec6dc16b51e378e560c71a5aaafa4a229eb876cf5d7b188442e,15,15,6369.105032352776,424.60700215685176,24510.525161763875,11434.963401796722,234,21,15,0,25,,True,7,76,0.6898222999298014,1.1951077000121586,193,178,41,0,1374.0000000000014,92.99999999999945,4902.105032352775,475.3518707836638,6,204,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,9373496d5a2771284de10d9a0a0d904c108ebcb26e87b54867fab6113c5c98b4,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50041,F60,50041,mixed,endpoint,40022e7736c18ad168f60696679523e726353fd2c1d0ec9ecb788c86549f5216,13,13,6500.260062003905,500.0200047695311,23436.30031001953,10743.025980151971,294,15,13,0,25,,True,7,70,0.5714771999919321,0.9815536000241992,255,242,39,4,1741.9999999999995,70.9999999999998,4687.260062003905,315.93113525361696,2,272,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,08b0a472acb56bc3348dcb02cccb3c34c5dc658b2299967427a6d13db3931990,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50042,F60,50042,mixed,endpoint,04d694ec1b713e9d6146935db100f31650ec6fb1dfae5296fd028eea7f7d78bb,15,15,6986.199101536184,465.7466067690789,26540.99550768094,10564.940307555811,268,21,15,0,25,,True,11,69,1.0669692999508698,1.5932272000063676,230,215,38,3,1584.999999999999,92.99999999999876,5308.199101536185,0.0,6,245,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,1f07579ecaf95c5db68e21f1962d9892181dafe6c75eedc80ace6c47ac991964,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50043,F60,50043,mixed,endpoint,8e014d4d70875948a9236d3bbde86ebed1f690b01eaa353ce94f957e9f11e431,14,14,6883.022311340176,491.6444508100126,25920.11155670088,10982.203278744571,274,18,14,0,25,,True,8,77,1.0220799999369774,1.7998075000068638,230,216,44,6,1616.999999999999,81.99999999999969,5184.022311340177,890.874559166693,4,247,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,3794e5ce42e7ebb1fb21fecc04db41c3a03c86f3c5a1742a3cc9209502f013c7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50044,F60,50044,mixed,endpoint,47f4e9792ba5ca707bccaf05d783bb326f70aa4df96be93679ad780a2c4e1bfc,13,13,6827.632934200485,525.2025334000373,25343.164671002414,9707.12228129743,284,17,13,0,25,,True,5,68,0.8442972998891491,1.319320200011134,251,238,33,2,1682.0000000000005,77.00000000000145,5068.632934200482,1150.389434463903,4,262,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,b975861f44ade4b33a8a4de96f81be4966aa506277627893b34b623605eeab97,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50045,F60,50045,mixed,endpoint,bec53dbc0dba8a5fc53e35d428ef00a258eee9d7dba7c7e49222a4d61fad25c5,16,16,7927.573128257411,495.47332051608817,32107.865641287077,21960.52227305075,188,125,16,1,19,,True,11,85,1.1886890999157913,2.0294528999947943,131,115,57,14,1098.9999999999998,407.000000000002,6421.573128257411,0.0,109,159,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,02860ce5fa2c638b3cea3cf83b554d11ffc3946549da24d598008d9a315ec007,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50046,F60,50046,mixed,endpoint,89178c692d59a76cb24ff07ce44bc4a2414d1f388f06069f1e39b48d21ae2382,12,12,6854.153717753047,571.1794764794206,24395.76858876524,9090.140704705944,320,21,12,0,25,,True,6,70,0.5925950000528246,1.0611406000098214,288,276,32,1,1887.9999999999989,87.00000000000068,4879.153717753048,2121.0447068913736,9,288,0.0,True,943.0121947375768,17.74943008678929,c16b51e41662ced0aec2883cfc020918bda8a37b848dcc846063d8c5734712b8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50047,F60,50047,mixed,endpoint,94e5b1abe5495dd813bcb4f1737843f8b4eb76ee51be90a0d8d4d117a34890bb,12,12,6707.914689221919,558.9928907684932,24029.573446109596,8176.179909208828,308,18,12,0,25,,True,9,66,1.0709531000757124,1.5463855999987572,273,261,35,5,1824.0000000000005,78.00000000000007,4805.914689221919,335.781907977017,6,284,0.0,True,943.0121947375768,17.74943008678929,86399b676012042f904aba62e90652ace3998fea43f027988468e83773257008,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50048,F60,50048,mixed,endpoint,b30353fff4dc09dc5485f2ec2090b1aae5c05aaad66cc993911da5ae30d6e2f9,12,12,6676.281837910692,556.356819825891,25351.40918955345,10448.247211906462,259,15,12,0,25,,True,12,53,0.8556349997525103,1.232518600008916,230,218,29,3,1537.0000000000011,69.00000000000018,5070.281837910693,90.1644841978432,3,242,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,453040932492d527ccd1c92f57e456fdf621d75c654800ae7c85afb919b50062,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50049,F60,50049,mixed,endpoint,eda3370ed6f9107fae116f4118d95c018529c04caa8e197563bdb4badc949015,15,15,6506.437671838923,433.7625114559282,24537.188359194613,9898.702732747412,253,23,15,0,25,,True,13,65,0.9578905001690146,1.3641746999928728,217,202,36,2,1500.0000000000005,99.0000000000005,4907.437671838922,645.588823948021,8,235,0.0,True,943.0121947375768,17.74943008678929,5a869de15e03d9851bee3296e1c77504641e71f2b1dc20f4c6644d7659c89b20,0,0,0,0,0,5,0,-51.514477394323876,-3.4342984929549516,-257.57238697162757,-51.51447739432297,0,0,0,0,0,0,0,0,-4.547473508864641e-13,-1.8474111129762605e-13,0.0,0
mixed_endpoint_50050,F60,50050,mixed,endpoint,0bd3f64004cec500f45e04539cf3e1453da60a9997d37972b8481cf01a311606,10,10,6306.328966690727,630.6328966690727,22251.64483345363,6359.5768698005495,302,18,10,1,25,,True,5,58,0.6576284999609925,1.0612597999861464,274,264,28,2,1782.000000000001,74.00000000000058,4450.328966690726,1648.436505466243,8,272,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,4eba525b1894ccd70e9cd9df3da8540a7f0b954be501fab2bc78187e3283a701,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50051,F60,50051,mixed,endpoint,e3dd86d985834ee4d204033614953c1c411aa12182149bf87a394d6b6878d932,10,10,6662.322816591074,666.2322816591075,22761.614082955373,8676.048479469962,346,14,10,0,25,,True,6,63,0.6082061999477446,1.1062995999818668,315,305,31,0,2048.0,62.00000000000029,4552.322816591074,956.5584518171528,4,318,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,9517cc0e2c67e6d25aae191ed13e2a198cae076724fbc905973a3a5d458b0a9f,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50052,F60,50052,mixed,endpoint,05d230fe05b813696bd27cf5ca84d0cc9ecf1c81be89a964025726579aed9f98,13,13,6777.749026497644,521.365309730588,24433.745132488228,10906.845855691376,305,18,13,0,25,,True,13,63,0.8472997999633662,1.4418401999864727,269,256,36,0,1811.0,80.00000000000016,4886.749026497644,141.4881151286354,5,286,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,6099ebf56de824754bb102318ffd344fb414e7eba157fb380e96ea4a2613253b,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50053,F60,50053,mixed,endpoint,16ab3f1d85baaf9d6fb882aa5f0e9c3d4c416e3356d934d54f8af6b4a577895a,13,13,7164.934620794468,551.1488169841898,25969.67310397233,10689.943214951809,318,20,13,0,25,,True,12,68,0.9573879999516066,1.494062500016298,279,266,39,3,1885.0000000000011,86.0,5193.934620794466,0.0,7,295,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,e97a54e194dc9a043f0d81116cc71461b66eba87c39376d9c53c3c6750104bcc,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50054,F60,50054,mixed,endpoint,192eca03a817cd3bac617a86781fc0333fa172e5b871ce499ef48d0d6b1e3d34,11,11,6862.899656066709,623.8999687333372,24544.498280333533,7959.487352203076,318,15,11,0,25,,True,6,63,0.6003723000176251,1.1010873999912292,287,276,31,2,1887.000000000002,66.99999999999987,4908.8996560667065,1189.751895595683,4,297,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,f217c78d433b29ec6865f434c8a6809fd92b8c8a64d173635d560366b1ffc4bf,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50055,F60,50055,mixed,endpoint,93f4ad5b788c7c7d5d0e4e6316e32ea139cd2114980e0a0b0c2cac3bba399bfd,14,14,6576.033381096214,469.716670078301,25445.16690548107,10847.35430569838,236,22,14,0,25,,True,10,66,0.856906900065951,1.3973337000061292,200,186,36,3,1393.0000000000005,94.0000000000001,5089.033381096215,143.84943103464593,8,213,0.0,True,943.0121947375768,17.74943008678929,f0cbd7bb86bef0bd22a0ab557aa3c19cf11aadd4e67b2fecaf701feaa5364d71,0,0,0,0,0,6,0,1.942317561180971,0.13873696865579177,9.711587805908493,1.9423175611818806,0,0,0,0,0,0,0,0,4.547473508864641e-13,-1.0800249583553523e-12,0.0,0
mixed_endpoint_50056,F60,50056,mixed,endpoint,7c1b2635f7422ab9cdbdbfd40ccc447e8e2184f3e3d011d6a862bb5ce95e3fe8,12,12,6505.88293577121,542.1569113142675,23869.41467885605,8377.577490439637,281,17,12,0,25,,True,4,63,0.6136445001175161,1.089895399985835,252,240,29,2,1657.0000000000016,74.99999999999949,4773.88293577121,2162.741805689545,5,252,0.0,True,943.0121947375768,17.74943008678929,b4d6129e51db56b28f2bad2fd3103192f6d20338642d4ef01df84c5aebfb2ed5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50057,F60,50057,mixed,endpoint,83f336cda4ee3941323cfa195cb2a29060b69eb2648d251dc356e981576980e5,10,10,6306.160776653928,630.6160776653928,22155.80388326964,6481.932328007372,306,15,10,0,25,,True,10,52,0.6257014999573585,0.8885096999874804,278,268,28,7,1810.0,65.00000000000023,4431.160776653927,0.0,5,280,0.0,True,943.0121947375768,17.74943008678929,ebce2ac6d60ab2d854992c88a16c7f3396d8f4db4b4fde46a6bc217406c588dc,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50058,F60,50058,mixed,endpoint,572478649fb8ac9d606a7fc7fc3065e71f6cae5918d21a4eec3ddbf29bcbb0c7,12,12,7114.244493594765,592.8537077995637,27336.222467973832,11261.436699158903,266,18,12,0,25,,True,7,69,0.9664577000075952,1.598311100009596,230,218,36,4,1568.9999999999995,77.99999999999946,5467.244493594765,1077.7187915393688,6,239,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,5bfae206d859981869510e33b74649c4442ab0420c9bd13428c6a3dca14ec880,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50059,F60,50059,mixed,endpoint,e26c575e514b5ab784184e4e9311f52af4546c068dc5f00de8aebe58b6573442,11,11,6294.885245207681,572.2622950188801,22284.42622603841,6592.2917586637495,299,17,11,0,25,,True,3,60,0.390054899995448,0.7540989999833982,273,262,26,1,1765.000000000001,72.99999999999855,4456.885245207683,772.1697106940674,6,270,0.0,True,943.0121947375768,17.74943008678929,6e5f41a78a15c38301b5d805935d852c64c3f6be5c46053076b07bf8d5e85457,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50060,F60,50060,mixed,endpoint,5ed470e831169128b48234950b1a4b53fdd2a7116ffcb664349b2f4bb68278cd,11,11,6651.226086720286,604.6569169745715,24166.130433601425,9085.778736080096,295,18,11,0,25,,True,10,72,0.8295058000658173,1.4687735000043176,253,242,42,7,1742.000000000001,76.00000000000028,4833.226086720286,467.2524553944922,7,267,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,a5f90ad52b9b5668d8929ec9326543c4f63dc1c137949bb91570e43fdb0a081f,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50061,F60,50061,mixed,endpoint,48f3ea813b4773c82fba4d345fe7de6b48634d388bbcf9b6e36e2d8d8e23facc,12,12,8338.602281724685,694.8835234770571,30223.011408623395,12962.307205897216,323,121,12,1,25,,True,7,75,0.945699599920772,1.544744199985871,282,270,41,15,1907.0000000000011,386.9999999999983,6044.602281724685,405.8796635003064,109,292,5.4569682106375694e-12,True,943.0121947375768,17.74943008678929,0391af9ed98c03fbb3b42db3eb1ded14cb6f324f057256bfd48d3d523c0200e8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50062,F60,50062,mixed,endpoint,5c236c88e95ef6ec5db9f3c177cdb10a875300eeb42139ca74996da3054e11a8,15,15,7019.418389730375,467.961225982025,26177.091948651887,10312.303742891483,287,20,15,0,25,,True,11,71,1.0272734000172932,1.6724333000020124,249,234,38,2,1694.0,89.99999999999906,5235.418389730374,181.18238538819605,5,259,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,487bcb8e60ee2d5daba8d7ce913a2f6857ac340f62e2f2cae34e86277927d293,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50063,F60,50063,mixed,endpoint,62be0849fc8d863ff6c2f0db990d7c3d823a67d3b3ab25b61e0696d0a4f8366c,14,14,6940.509312456312,495.7506651754508,26132.546562281565,9237.097102556694,273,24,14,1,25,,True,6,71,0.9304635000880808,1.5260303000104614,235,221,38,2,1614.0000000000011,99.99999999999908,5226.509312456312,117.02012227813066,10,249,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,65ffcfc7cc6802d10193afa003fa920fb7b8079cc1c92d98be5ad1f2d3ea74e7,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50064,F60,50064,mixed,endpoint,5d359de2db42eea4516929035229e5a0e3b0592010741522ca4e420579b3a7fa,16,16,6294.750955055522,393.42193469097015,23528.754775277623,14304.51911076034,251,25,16,0,18,,True,9,75,1.00026269981754,1.716076900018379,205,189,46,4,1482.0,106.99999999999896,4705.750955055524,0.0,9,227,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,92316852fbb308e9670942f6244f78bb1c6b72b3a5786a3369fe4ccfcce00b1d,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50065,F60,50065,mixed,endpoint,cea8923d1a04fafe9a3aa335c92ecd0c9d776e883d760c3d34b4c64eea869e1a,10,10,6627.408921140655,662.7408921140654,22262.044605703268,8384.109675387574,356,15,10,0,25,,True,5,63,0.5977932999667246,1.0211502000165638,326,316,30,5,2110.0,64.99999999999991,4452.408921140655,543.0338866760421,5,330,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,f7dd0b79c87262c0899074f3f4029d9d7bfde3a36bc6e39b00273cc3c93659d1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50066,F60,50066,mixed,endpoint,d234bd352c290e8c10087a6d5125a5bcdecc455044b69c6b407f94c1880e3a6f,13,13,6752.917452634319,519.4551886641783,23714.5872631716,8656.611378245012,325,21,13,0,25,,True,6,75,0.748104300146224,1.4180000000051225,285,272,40,2,1921.0,88.99999999999956,4742.917452634319,1193.6279316507507,8,296,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,2765f2a316fb58f31c54f3220eb705cceec131dc62ba54c50cd62cc345b42b1a,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50067,F60,50067,mixed,endpoint,9824a49cc5b9ca117a2ddc6c22ccd39ed3da90995c76519c657b479df8d5d7bf,10,10,6839.163539262672,683.9163539262672,23960.81769631336,8472.887951939792,334,15,10,0,25,,True,7,63,0.7634780000662431,1.185937300004298,302,292,32,4,1982.000000000001,65.00000000000051,4792.163539262671,555.9794339260843,5,312,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,5996f4c4d80d9ca2fbd7dcc9caab0ec7edd40f90ab2722699b42f02a055374b7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
