variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
M75,omni_endpoint_50007,50007,omni,endpoint,0b6872a8baf8f43276d965ea9bd545f1ec1baa8739fa9b6548e827ac7e445032,13,13,6441.666672376618,495.51282095204755,23878.33336188309,9524.898619195419,269,17,13,0,25,,True,10,68,1.8179672001861036,1.872464799991576,232,219,37,1,1589.0000000000002,77.0000000000001,4775.666672376618,1092.0104047619097,4,244,0.0,True,943.0121947375769,17.74943008678929,4135f1973f1698d0697f4117c53eb341a2043f7e76c1497cff9303d1572173ff,0,0,0,6,0,0,0
baseline,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6249.848235847325,416.6565490564883,23574.241179236607,10880.873749620176,245,20,15,0,25,,True,11,79,1.3881791000021622,1.4450957999797538,199,184,46,0,1445.0000000000014,90.00000000000108,4714.848235847323,295.07062999755635,5,220,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,a81485dab20f7fc32d412011b0003b8f3ece280d52a5c0235e40e5f04005f834,0,0,0,0,0,0,0
previous_best,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,5972.414496937636,398.16096646250907,22587.072484688186,8378.545224963118,229,22,15,0,25,,True,17,57,1.5493193998991046,1.5997409999836236,201,186,28,0,1358.999999999999,96.00000000000006,4517.414496937636,0.0,7,214,-1.8189894035458565e-12,True,943.0121947375769,2.074856830987301,991aa8a7e704bad6b7aa44d55851346a3b364ba3fcef684f3cd07dac9b17c9e8,17,11,0,0,0,0,0
LPC,omni_endpoint_50007,50007,omni,endpoint,0b6872a8baf8f43276d965ea9bd545f1ec1baa8739fa9b6548e827ac7e445032,13,13,6473.641764291446,497.9724434070343,23533.20882145722,8701.383998847707,279,28,13,7,25,,True,14,45,2.0199126000516117,2.1016895000066143,257,244,22,0,1657.000000000001,110.00000000000196,4706.641764291446,320.1224522556822,15,262,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,f0d81bc3fe778022f3dd6fcef05a2aa2e5d8993fe765d0a6d69510f71d311cd6,14,0,0,0,14,0,41
S_all,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6113.339568605874,407.5559712403916,22846.697843029375,8597.599419456663,246,20,15,0,25,,True,24,63,1.6027182000980247,1.6781502999947406,203,188,43,0,1454.0000000000005,90.00000000000061,4569.339568605874,0.0,5,224,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8cfcc22d67cbd6d2571d26d2349ee42a0579c9cb81b6ba39e246b2a1eab9dca0,24,0,0,0,0,0,0
L30,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,5747.35028157431,383.15668543828735,21641.751407871554,6270.711452678453,226,16,15,0,25,,True,11,54,1.5449974001094233,1.6008393999945838,201,186,25,0,1341.0000000000011,77.99999999999929,4328.3502815743095,0.0,1,211,0.0,True,943.0121947375769,17.74943008678929,94aeea42849681c02d4f358b8cb1cfa5afd906ce88964e502319addc39caa464,0,0,0,0,0,0,0
P1,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6007.181802669142,400.47878684460943,22215.909013345703,7669.232639611156,249,20,15,0,25,,True,18,64,1.5235460999247152,1.59580409998307,211,196,38,0,1473.9999999999984,90.00000000000105,4443.181802669142,0.0,5,229,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,aa9d169e367e9ef0e1c7e530282f654c1cc8573242aec10df0a1aaa355e7bfdb,18,0,0,0,18,0,0
F60,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6249.848235847325,416.6565490564883,23574.241179236607,10880.873749620176,245,20,15,0,25,,True,11,76,0.7065346000017598,1.4879588999901898,199,184,46,0,1445.0000000000014,90.00000000000108,4714.848235847323,295.07062999755635,5,220,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,9c345ff172376f0897ce190a974a20fd29dedea60e76d68abbc32724b79973d3,0,0,0,0,0,3,0
P2,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6093.02637219725,406.2017581464833,22770.131860986257,8273.063630379731,245,20,15,0,25,,True,23,63,1.5417271001788322,1.6249907000164967,203,188,42,0,1449.0,89.99999999999976,4554.026372197251,0.0,5,224,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,5d9dec076fe7f9865da1aa1a51cbdd6f1ed996ef2e74d72a9b034836b8a377a6,23,0,0,0,23,0,0
L90,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,5999.827973503995,399.988531566933,22674.13986751999,7416.341246613785,232,20,15,0,25,,True,12,63,1.9662584999459796,2.0306125000061,201,186,31,0,1375.0,89.99999999999811,4534.827973503997,0.0,5,215,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,45b72332e04dc879da3fafae05eb8f895b03cc414fcb4b8abff791c840135c6f,0,0,0,0,0,0,0
F120,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6251.633455554172,416.77556370361145,23608.16727777084,10872.109564020651,245,20,15,0,25,,True,11,61,0.8322032998257782,1.514076399995247,199,184,46,0,1440.0000000000007,90.00000000000193,4721.63345555417,295.07062999755635,5,215,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,ce1ac0150f33193877671ff125570b14de9d932799d07e2e9a20204a68443dac,0,0,0,0,0,18,0
C1,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6168.52245384547,411.2348302563647,23242.612269227342,10521.883998617312,241,23,15,4,25,,True,11,74,1.488343500008341,1.548887899989495,199,184,42,0,1421.000000000001,99.00000000000108,4648.5224538454695,295.07062999755635,8,216,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,1cdacce53ff9ecb6d171be79d01164803da4870d74ed8f0cc1904b178f0d8364,0,0,0,0,0,0,8
C15,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6190.567645920682,412.7045097280454,23262.8382296034,10542.109958993366,241,29,15,5,25,,True,11,71,1.4001443000743166,1.458258200000273,199,184,42,0,1421.0000000000018,117.00000000000091,4652.56764592068,295.07062999755635,14,216,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,8e722e80a6512e7c0b544e0ec92e1cab8b250ea98b90df0ed5e170183a63e555,0,0,0,0,0,0,92
baseline,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6922.635383434231,692.2635383434231,24483.17691717116,7840.049605474002,331,14,10,0,25,,True,5,57,0.6645151000993792,0.7061029999749735,307,297,24,0,1964.000000000001,61.99999999999851,4896.6353834342335,1261.3729412342736,4,309,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8994c4ae694c58b07318d7838c8300ae9df283e286a978cea551357b04bc381c,0,0,0,0,0,0,0
S_all,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6188.741746662988,618.8741746662988,21208.708733314943,5268.727331855052,319,11,10,0,25,,True,10,45,0.6871271999552846,0.7403717999986839,299,289,20,0,1894.0000000000002,52.999999999999446,4241.741746662986,276.03644261249974,1,299,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,3e7a49a882b51c57d1ad131d6070a2acc14aa81537008a722bf61a435bf2930c,10,0,0,0,0,0,0
previous_best,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6434.107837142278,643.4107837142278,21580.539185711386,5851.941561850095,346,12,10,0,25,,True,13,40,0.8343980999488849,0.8774016999814194,329,319,17,0,2062.0000000000005,56.00000000000111,4316.107837142277,800.690150481807,2,332,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,e5fcf21e856a158d01acf280ba17bd672a55d9aed9294c5fa1643e2264c8b259,13,4,0,0,0,0,0
M50,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6131.461701841775,408.7641134561183,22942.308509208866,10257.091956058108,246,20,15,0,25,,True,13,78,2.0150607000105083,2.0645539999823086,199,184,47,0,1453.0000000000002,90.000000000001,4588.461701841773,295.07062999755635,5,223,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,53da3a7dae6d58f81e58f816295cfd5262e3b426d81e250a2244b0804a8f4617,0,0,0,6,0,0,0
LC,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,5732.060221519426,382.13734810129506,21540.30110759713,6154.14412880499,225,20,15,3,25,,True,11,52,1.9053162001364399,1.9599655999918468,201,186,24,0,1334.000000000001,89.99999999999925,4308.060221519425,0.0,5,209,0.0,True,943.0121947375769,17.74943008678929,34506ab22cb123424fb45900fbe77c6acb10e2ae09169a52f4d3409a68093822,0,0,0,0,0,0,72
L90,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6481.599981482106,648.1599981482107,22002.999907410525,5105.152790369694,341,10,10,0,25,,True,7,39,0.7157102000492159,0.7683481000130996,329,319,12,0,2031.0000000000002,50.00000000000134,4400.599981482105,815.1447388148626,0,326,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,a60ea94880897adfd1235bb38de4de17cbb5c7479f024b4241c8bc01ac739016,0,0,0,0,0,0,0
PC,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,5956.646817606334,397.10978784042226,21918.234088031673,7723.974692531705,245,31,15,8,25,,True,16,57,1.6893257999035995,1.7684585999813862,211,196,34,0,1449.999999999999,123.00000000000041,4383.6468176063345,0.0,16,225,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,9831e70221ed8af4177cd4118227f00280f7ae9cb1077c3f31ff007487db2b25,16,0,0,0,16,0,59
L30,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6703.107456630829,670.3107456630829,23295.537283154146,4595.866548304635,335,11,10,0,25,,True,5,45,0.9219104999210685,0.9829193000041414,320,310,15,0,1991.0000000000002,53.000000000000625,4659.107456630829,1062.4744338645814,1,316,0.0,True,943.0121947375769,17.74943008678929,8c7e0e4ac0f4a55b84b071fbd63ae233834e2c68e41f7846f4da7b80e659fd60,0,0,0,0,0,0,0
P1,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6884.188388472552,688.4188388472552,24480.94194236276,7264.9536814880485,324,15,10,0,25,,True,11,56,0.8113018998119514,0.8794679999991786,296,286,28,0,1923.0,65.00000000000077,4896.188388472552,1703.6904817156037,5,303,0.0,True,943.0121947375769,17.74943008678929,2fffa8e1f86ed28148980e8b20142dba3c988e5c177cfec7870e6f2d758ff313,11,0,0,0,11,0,0
P2,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6188.741746662988,618.8741746662988,21208.708733314943,5268.727331855052,319,11,10,0,25,,True,10,45,0.8017917000397574,0.872399799991399,299,289,20,0,1894.0000000000002,52.999999999999446,4241.741746662986,276.03644261249974,1,299,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,34c1e30253649b4998e6c2dd06affe97b3f2c1c781ce9ce7c442e519166eeb90,10,0,0,0,10,0,0
F60,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6922.635383434231,692.2635383434231,24483.17691717116,7840.049605474002,331,14,10,0,25,,True,5,56,0.49411489997874014,0.872460599988699,307,297,24,0,1964.000000000001,61.99999999999851,4896.6353834342335,1261.3729412342736,4,309,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,f91474b86f3e361908f294a73b73b9cc3dc769c105fce784daff9b18c49e5caf,0,0,0,0,0,1,0
LPC,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,5932.981453101311,395.5320968734207,22269.907265506565,7063.657854960387,226,36,15,8,25,,True,15,49,1.8892655999225099,1.9689104999997653,201,186,25,0,1340.9999999999989,138.00000000000117,4453.981453101312,433.4406292857575,21,211,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,be4204982b9d9332f339bfbd07ba0e4c82d8338fbd51726f3aff5733f3562a18,15,0,0,0,15,0,63
M75,omni_endpoint_50008,50008,omni,endpoint,765da103b592f6ac95016505386fb119478c7c00fc195039cba39ef61e0aba61,15,15,6642.814651136185,442.8543100757457,24234.07325568092,10515.056385020722,289,19,15,0,25,,True,13,76,2.567335800064029,2.628859199990984,243,228,46,0,1709.000000000001,86.99999999999842,4846.814651136183,0.0,4,264,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,feae1d070fddc2768382cadfb8f97a361269a96d3b6123fdfc4ed475ea3f53e8,0,0,0,6,0,0,0
C15,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6837.53159742389,683.753159742389,24032.657987119448,7373.107999582316,327,23,10,4,25,,True,5,49,0.7165803999232594,0.7732526999898255,307,297,20,0,1941.999999999999,89.00000000000122,4806.531597423891,1261.3729412342736,13,307,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,b1b8441e84d1a0a7b44881b61db98b2056e9023fc42f289c2f9c7c18525bc659,0,0,0,0,0,0,9
F120,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6880.452308175039,688.0452308175039,23737.2615408752,6667.4720584074985,350,12,10,0,25,,True,4,48,0.4676530000579078,0.9053013999946415,326,316,24,0,2076.999999999999,56.00000000000039,4747.45230817504,127.86096557770179,2,327,0.0,True,943.0121947375769,17.74943008678929,1f57df96f7a25269890fb21189a8e95c56a52b91bb283286ddc434dd29eaecc5,0,0,0,0,0,8,0
C1,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6900.828086464003,690.0828086464003,24384.14043232002,7729.959578001941,330,15,10,1,25,,True,5,56,0.8493734998919535,0.8994608000211883,307,297,23,0,1959.0,64.99999999999923,4876.8280864640055,1261.3729412342736,5,309,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,e26501232fda63596d4c48c718f17a8b2cfe77f4ea1bd2b4d402267c2b744bfd,0,0,0,0,0,0,2
M50,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6910.215340124889,691.0215340124889,24411.07670062445,7767.9432106303375,332,13,10,0,25,,True,5,57,1.0153367999300826,1.0617731000238564,307,297,25,0,1969.0000000000005,58.99999999999905,4882.215340124891,1261.3729412342736,3,309,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,e9507809306595b50223115d1f56f70e444e4c55a4bc3c0aa6f6df09cf8e29a8,0,0,0,3,0,0,0
LC,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6677.185226786584,667.7185226786585,23175.926133932917,4502.692695547918,334,12,10,2,25,,True,5,43,0.8416772999917157,0.9033526999992318,320,310,14,0,1986.0000000000002,56.000000000000874,4635.185226786584,1062.4744338645814,2,316,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,7c1c4052ca210fc101d29f83757c2bbb28aad8daa245c34f7806050aa8a9ce65,0,0,0,0,0,0,3
LPC,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6668.9004696713255,666.8900469671325,23374.502348356633,4789.454125945611,322,20,10,3,25,,True,10,38,0.720898700034013,0.7812587000080384,308,298,14,0,1913.999999999999,80.00000000000006,4674.900469671326,2077.7301156198473,10,304,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c578d4f5aa0f47185d1ca480e777a577a2ddb88d3e01f7c57f185fa69514e084,10,0,0,0,10,0,4
PC,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6601.521528237648,660.1521528237648,22837.607641188246,7013.989224351921,333,12,10,2,25,,True,10,43,0.7380219998594839,0.8061148999840952,314,304,19,0,1977.9999999999995,56.00000000000033,4567.521528237648,942.1477470661548,2,313,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,de9882a601fef17afe127a5bcccc24e8eba96f8af364bf9a0490214562a4331e,10,0,0,0,10,0,10
M75,omni_endpoint_50009,50009,omni,endpoint,d3aef66ace231e45427b21862849f722c0572758347f6404a9182d9dd98363ec,10,10,6995.142709996206,699.5142709996205,24845.713549981032,8178.294348072829,332,12,10,0,25,,True,5,56,1.1750051000562962,1.2350340000120923,307,297,25,0,1970.0,56.000000000000036,4969.142709996207,1261.3729412342736,2,310,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8c1bec70b03fad76bf50cadc418cf98143fbaf8a50ed13763363770820081423,0,0,0,2,0,0,0
baseline,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6000.75078120457,461.59621393881304,22123.753906022852,6316.3247934838055,254,16,13,0,25,,True,12,63,1.4414892999629956,1.515011500014225,219,206,35,0,1501.9999999999995,73.99999999999997,4424.75078120457,538.9834373105632,3,232,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,2cad951a4e9a116dbb943abc997373be8c120b8f26dd078e92c1ba7d82319c1e,0,0,0,0,0,0,0
previous_best,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,5846.466991714911,449.72823013191623,22362.33495857455,5194.880724991859,219,17,13,0,25,,True,16,48,1.7254660001781303,1.7754794000065885,196,183,23,2,1297.000000000001,77.00000000000006,4472.46699171491,149.41516081773625,4,202,1.8189894035458565e-12,True,943.0121947375769,2.074856830987301,1882941f34311b267645596a0bd1853c10e3cc44388d7060fc84d06732987de9,16,8,0,0,0,0,0
F120,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6290.030632918859,483.8485102245276,22955.15316459429,7887.776525392565,274,17,13,0,25,,True,10,51,0.7853898999746889,1.2701229000231251,242,229,32,0,1621.999999999999,77.00000000000132,4591.030632918858,198.59485668606703,4,252,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,25dfefaf62f6f9b7f5810ccef06a291e6b4223c283d12099a472b1e48e2f0d7e,0,0,0,0,0,12,0
S_all,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6665.535711357229,512.7335162582484,24442.678556786137,9893.524342731265,287,18,13,0,25,,True,29,67,1.7462230999663007,1.8328389000089373,233,220,54,0,1697.0000000000018,79.99999999999937,4888.535711357228,346.554284816576,5,262,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,9083875fc75694f80a5522c481366b4d9caeaf2b02e979436316c5f69cb107fa,29,0,0,0,0,0,0
L90,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6120.8919828329845,470.8378448333065,22554.45991416492,7766.7615991884795,257,20,13,0,25,,True,8,61,1.840303599863546,1.9021821999922395,232,219,25,0,1523.9999999999998,86.00000000000114,4510.891982832983,186.3223445607846,7,239,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8415a17b25bf8332423273e1a3b3375d3838ac4c84435e1aa456d5d950ea2b4d,0,0,0,0,0,0,0
P1,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6383.33109331838,491.02546871679846,23596.655466591896,7676.7025406156245,268,15,13,0,25,,True,22,60,1.6516220998601057,1.7386538999853656,225,212,43,0,1593.0000000000018,70.99999999999964,4719.331093318379,87.93416550913298,2,253,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,daa0f616486c0e3c16ec688223ef0648b65922d922d1f32c95c8e314f9f878d0,22,0,0,0,22,0,0
F60,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6000.75078120457,461.59621393881304,22123.753906022852,6316.3247934838055,254,16,13,0,25,,True,12,62,1.0422466000600252,1.6523847999924328,219,206,35,0,1501.9999999999995,73.99999999999997,4424.75078120457,538.9834373105632,3,232,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,d3234bdeacb68417d19a2ecae8df7a01274b55c33480419415ebecb79cba610b,0,0,0,0,0,1,0
P2,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6431.4531850937765,494.7271680841367,23632.26592546888,7617.032580060102,275,15,13,0,25,,True,30,59,1.7788824999297503,1.8708796999999322,225,212,50,0,1634.0000000000007,71.00000000000017,4726.453185093776,87.11296294721251,2,259,0.0,True,943.0121947375769,17.74943008678929,3633d6c6537543f85cefa772b1de2b59a201ec2d4ce8ad88edb79d39d281cd2d,30,0,0,0,30,0,0
C1,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6000.75078120457,461.59621393881304,22123.753906022852,6316.3247934838055,254,16,13,0,25,,True,12,63,1.687807799957227,1.7534174000029452,219,206,35,0,1501.9999999999995,73.99999999999997,4424.75078120457,538.9834373105632,3,232,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ebeb8b8a83a146a529939147395ad2fc9cd6ce2e267a0d0dbd78167e1cf87d07,0,0,0,0,0,0,2
C15,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,5924.321385510593,455.717029654661,21801.606927552966,5991.168418786322,251,18,13,3,25,,True,12,57,1.3604902001970913,1.4229999000090174,219,206,32,0,1484.0,80.00000000000034,4360.321385510593,538.9834373105632,5,229,0.0,True,943.0121947375769,17.74943008678929,cd78080813ebba4af7bf0e17b9a63610dd686075c0820707fcf58c3eaea97f39,0,0,0,0,0,0,33
L30,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6484.633043261721,498.8179264047477,25378.165216308593,8344.636812141016,224,18,13,0,25,,True,8,62,2.575385300035123,2.6283312999876216,196,183,28,1,1329.0000000000011,80.00000000000045,5075.633043261718,1112.9954148223396,5,209,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,8117fcbba85c75a71cc2c08461d8e13a61fdbc0d1dbd6098b544f6eab2dd02c4,0,0,0,0,0,0,0
baseline,omni_endpoint_50011,50011,omni,endpoint,31f8bcc059d175ea68ce93a900e138df34187c000cd541bc170d5477d0803c94,13,13,6213.9892801467895,477.9991753959069,23049.94640073394,9130.689081908718,258,18,13,0,25,,True,10,70,1.4632246000692248,1.5334959999890998,220,207,38,0,1524.0000000000005,80.00000000000054,4609.989280146788,88.81558546987799,5,234,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,be42564c2b5e47249bb4da8d90e0f1700088522e19b93f0902a5634e65b748fc,0,0,0,0,0,0,0
S_all,omni_endpoint_50011,50011,omni,endpoint,31f8bcc059d175ea68ce93a900e138df34187c000cd541bc170d5477d0803c94,13,13,5931.9568509240235,456.3043731480018,21384.784254620132,6747.883755457437,266,18,13,0,25,,True,26,55,1.3669789000996388,1.4416137999796774,227,214,39,2,1574.9999999999977,79.99999999999844,4276.956850924028,525.7682376751973,5,245,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,9ce7b9bd7befc86efc3cbe344c0dc51f725094e3e2d704b74b4e068425164823,26,0,0,0,0,0,0
M50,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6081.205031604343,467.78500243110335,22456.02515802172,6649.944873993809,256,17,13,0,25,,True,11,67,2.1571045000164304,2.2240198999934364,219,206,37,0,1512.999999999999,77.00000000000037,4491.205031604344,539.959648338544,4,233,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,d565c72d300a81a69120846278f69429304b278cdfd93af3566b0c11d72ab7bb,0,0,0,4,0,0,0
PC,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6359.275213599006,489.1750164306928,23451.376067995025,7498.433795294939,266,21,13,3,25,,True,22,56,1.6710970000131056,1.7620496999879833,225,212,41,0,1580.000000000001,88.99999999999991,4690.275213599006,87.93416550913298,8,250,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,a5a9b0004c47365ea128aa92873f346308b580adc0a09061b110e6ce5ac93813,22,0,0,0,22,0,27
previous_best,omni_endpoint_50011,50011,omni,endpoint,31f8bcc059d175ea68ce93a900e138df34187c000cd541bc170d5477d0803c94,13,13,6002.041167116062,461.69547439354324,22265.20583558031,8362.184338841282,245,24,13,0,25,,True,19,63,1.5330625000642613,1.598695199994836,211,198,34,0,1450.9999999999998,98.00000000000067,4453.041167116064,82.26388239757307,11,226,0.0,True,943.0121947375769,2.074856830987301,5b459de7fbab3472bc1cefe28a2c979939a56cf5ede9ae4de13f4afa363dd222,19,13,0,0,0,0,0
M75,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6082.787104561391,467.90670035087624,22473.935522806954,6749.905536431401,256,17,13,0,25,,True,10,68,2.0655782999238,2.1250579999759793,219,206,37,0,1510.9999999999995,77.00000000000054,4494.787104561391,539.959648338544,4,231,0.0,True,943.0121947375769,17.74943008678929,7517b1f3ba859ec2a22974a154e044309db831bfa20123246d542bf358fae1b5,0,0,0,4,0,0,0
LC,omni_endpoint_50010,50010,omni,endpoint,6c3bd90644c459980ecac78aac24089b85debaf566aa16811b6270ab9d2a5025,13,13,6355.388458475241,488.87603526732624,24871.942292376192,7839.847235689683,219,19,13,4,25,,True,8,52,2.1688682000967674,2.232846900005825,196,183,23,1,1298.0000000000011,83.00000000000057,4974.3884584752395,1112.9954148223396,6,203,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,c26d77f68885f092891c228010a441f5aee8a336be611930b0f80450b364725c,0,0,0,0,0,0,15
