scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
directional_endpoint_50046,LPC,50046,directional,endpoint,a981d0b46d153c3bc16c4f0c080dc4b95c1eb74bc53f407349956a29045feb68,12,12,7712.123549842623,642.6769624868853,26270.61774921309,10430.177285240943,375,72,12,6,25,,True,12,63,2.0572752000880428,2.176751199993305,336,324,39,18,2218.0000000000027,240.00000000000227,5254.12354984262,0.0,60,343,5.4569682106375694e-12,True,943.0121947375768,17.74943008678929,31d4853dfd07482a481ecabe54a546a2290709af0276a61c91c2c6c8709491fa,12,0,0,0,12,0,9,845.3061253509868,70.44217711258227,2076.5306267548876,415.30612535098135,46,41,5,41,16,52,52,6,274.0000000000043,156.00000000000335,-1595.178073129532,44
mixed_endpoint_50129,L90,50129,mixed,endpoint,2587af8dfe9b97192481c2861dc059d08a336536f3b14c9c5f0e06102286de46,15,15,7383.501796889911,492.23345312599406,27467.508984449574,14593.52923826859,301,25,15,0,25,,True,9,78,2.649442100111628,2.715345200005686,263,248,38,8,1784.9999999999975,104.99999999999912,5493.501796889914,0.0,10,280,-4.547473508864641e-12,True,943.0121947375768,17.74943008678929,b7ab86cf827e63cd26f00e7588f3da367e33f7eba97137b55bba086ba3ab0487,0,0,0,0,0,0,0,1051.2085174221274,70.0805678281418,3801.0425871106527,760.2085174221302,45,46,-1,46,4,5,5,0,275.9999999999966,14.999999999999474,-301.2494393456418,51
omni_endpoint_50030,L90,50030,omni,endpoint,da12d01a7a57eb6d41f18133de466147d9b05d6fc1b096ea00016f7065f40dcf,10,10,6927.030354107735,692.7030354107735,24770.151770538672,8413.730646823595,321,14,10,0,25,,True,8,48,1.140681999939261,1.1992456000007223,303,293,18,0,1910.9999999999995,61.999999999999886,4954.030354107736,1310.877603145443,4,306,0.0,True,943.0121947375768,17.74943008678929,4379c9c1a6c7d00939977f7c747b70db425d7b8282c5255e2dfc94f971bed336,0,0,0,0,0,0,0,696.5051812569618,69.65051812569618,2777.5259062848163,555.5051812569627,21,31,-10,31,0,2,2,0,134.9999999999984,6.000000000000227,1132.4343016051273,30
omni_endpoint_50018,L90,50018,omni,endpoint,d7f1ad14804f354809f886a97350461388ba3762a6af3c34681ddb195e5a263d,11,11,6739.575583696703,612.6886894269729,24582.87791848351,9012.867319865092,292,24,11,0,25,,True,8,68,1.5573695001658052,1.606635300006019,264,253,28,0,1728.9999999999998,94.0,4916.575583696704,1659.7943263542784,13,269,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,c409d390e8bf21385d7c70fa49777a06320553ba0769fee5d94cff71dd1709ce,0,0,0,0,0,0,0,757.0641719085452,68.82401562804955,3315.320859542724,663.0641719085461,10,9,1,9,0,11,11,0,60.999999999998636,33.0,1542.6223758929973,11
mixed_endpoint_50068,previous_best,50068,mixed,endpoint,59716a1d1d00d09c2abafa1b2eb8a5a87dfed90e91db570294b0280d834ef9f6,14,14,8302.92177948436,593.06584139174,31744.608897421804,15791.440229156118,255,142,14,2,25,,True,15,64,2.541394800064154,2.795217100006994,218,204,37,17,1499.9999999999995,453.9999999999969,6348.92177948436,251.60438816217265,128,225,0.0,True,943.0121947375768,2.074856830987301,dd3a4845dfc0b5c3efbe8090571b341778c07a52d488140d86093f0128d8afce,15,8,0,0,0,0,0,960.8318443830349,68.63084602735967,3104.1592219151753,620.8318443830349,-4,5,-9,5,7,121,121,2,-23.0,362.99999999999665,-57.76917667568705,-3
mixed_smooth_50007,previous_best,50007,mixed,smooth,eaa5144821b37be773c9fcf0ff61a9bcb911830e3c0e856a1a750994a15c1e38,13,13,7344.106828611465,564.9312945085742,25560.534143057317,10230.252893695037,363,16,13,0,25,,True,15,53,1.995812399953138,2.083571800001664,335,322,28,2,2158.0000000000014,73.99999999999903,5112.106828611465,0.0,3,343,2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,0326517fc4e8829d93f33f694bf9bfa91aa0eb02f8fc0431f1910194c926d46a,15,7,0,0,0,0,0,886.0628621939877,68.15868170722979,2020.3143109699267,404.0628621939877,80,79,1,79,1,1,1,0,479.00000000000136,2.999999999999474,0.0,79
directional_endpoint_50009,L90,50009,directional,endpoint,7c8d084237f1146b5e466c19a9bcccb3ecdc6b61f9f7b4ed44947a5650aaec50,10,10,7529.98375819794,752.998375819794,26114.918790989694,8718.303539780962,379,12,10,0,25,,True,2,52,1.0022090999118518,1.066559099999722,361,351,18,5,2251.000000000002,56.000000000000256,5222.983758197939,813.2147072194548,2,356,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,2ea36a9eb032848c4dd74fb54c9ff7205cae7f7ed72395e59fa8094a4526c48f,0,0,0,0,0,0,0,679.6705702936624,67.96705702936617,2858.352851468313,571.6705702936642,18,19,-1,19,1,0,0,0,108.0,-6.821210263296962e-13,1.278587266941031,18
mixed_endpoint_50165,L90,50165,mixed,endpoint,2f75e1c6abc81be0165be922014532c5200be5e65af0c4c3e3dd10d3cab6e15e,16,16,6050.646746681213,378.1654216675758,21153.233733406083,10645.884119673028,288,26,16,0,20,,True,13,74,2.458139600174036,2.5331423000025097,246,230,42,4,1709.9999999999984,109.99999999999964,4230.646746681216,0.0,10,270,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,ca7307c7a061e87fecf624969c22cc86a76864ffddee13cc8eefc21d7b762aee,0,0,0,0,0,0,0,1082.4806748560814,67.65504217850508,1332.4033742804313,266.4806748560859,134,137,-3,137,3,3,3,0,806.9999999999984,8.99999999999855,0.0,137
directional_endpoint_50020,L90,50020,directional,endpoint,73bdc1e1c16acfe4282cb1c917c545649dfbd5cd765ff2f1f28a54ec3987e2a5,10,10,7321.649912230543,732.1649912230544,26163.249561152723,9903.80076667132,343,12,10,0,25,,True,2,57,1.5516620001289994,1.6178824999951755,320,310,23,6,2032.9999999999989,55.999999999999886,5232.649912230543,264.51848395880825,2,318,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,534b732f855d004b3c57918b8e40f609055edbe5b40edd7cf58a46d532447ef8,0,0,0,0,0,0,0,675.6269476018069,67.56269476018076,2923.1347380090374,584.626947601806,14,25,-11,25,1,0,0,0,90.99999999999977,6.679101716144942e-13,-1366.788149110034,21
mixed_endpoint_50089,L30,50089,mixed,endpoint,f992b300d3995be275161f941eb92eb5b44e4f2fa9b57fae9681096786812e2d,11,11,7610.106274757365,691.8278431597605,28075.531373786805,10025.11588136707,325,15,11,0,25,,True,6,63,1.8084922998968975,1.8732136000180617,295,284,30,7,1928.0000000000025,67.00000000000108,5615.106274757365,428.1721965678471,4,303,3.637978807091713e-12,True,943.0121947375768,17.74943008678929,4990e68f0eb08f41f0a965f566550baec203bbc12b5435e431b2abd75f0d29c6,0,0,0,0,0,0,0,739.1641282287883,67.19673892988988,4005.8206411439205,801.1641282287883,-11,-10,-1,-10,5,1,1,0,-64.99999999999704,3.0000000000008527,285.07328759224856,-10
mixed_endpoint_50166,L30,50166,mixed,endpoint,4f276e451144b8c07556595c2c7985ebe2be751120a1e397900f86b490bb4b0a,15,15,7553.264475134641,503.5509650089761,29741.322375673182,14958.434692105411,240,54,15,1,25,,True,9,72,2.4816300000529736,2.582580699992832,203,188,37,8,1413.0000000000011,192.00000000000404,5948.264475134633,0.0,39,213,4.547473508864641e-12,True,943.0121947375768,17.74943008678929,1c309b0839fc49c579b7d93ea65025046b6914c2b59376797b082b23ee5dca17,0,0,0,0,0,0,0,1003.95394924833,66.93026328322213,3859.7697462416218,771.9539492483236,21,13,8,13,7,37,37,1,121.00000000000114,111.0000000000038,0.0,16
mixed_endpoint_50120,L30,50120,mixed,endpoint,7d755cbf62e7b997a45f16d5e7cbd5da11f1d49eba6475f59eaf0b3df7327b15,16,16,6837.511032256508,427.3444395160317,27057.555161282515,13411.713623062931,223,24,16,0,21,,True,12,68,3.141827200015541,3.226889999990817,187,171,36,2,1322.000000000002,104.00000000000108,5411.511032256506,0.0,8,207,4.547473508864641e-12,True,943.0121947375768,17.74943008678929,0ebc3ba0e43dae2227805155d4c55453350d921f6a49996ebff7e5048e7a0f73,0,0,0,0,0,0,0,1070.2729753338754,66.89206095836721,4796.364876669348,959.2729753338735,14,13,1,13,0,7,7,0,90.00000000000205,21.000000000001265,0.0,20
mixed_endpoint_50177,L90,50177,mixed,endpoint,af16a5b1653e6bc91624eb3561e6945ceadc5a1ddbca4d717a1c40f2dea2c102,16,16,7047.76622473383,440.4853890458644,27168.83112366909,17956.361602174267,205,126,16,1,16,,True,10,80,3.0009584000799805,3.2035818999866024,156,140,49,15,1203.9999999999989,410.000000000002,5433.766224733829,0.0,110,179,1.2732925824820995e-11,True,943.0121947375768,17.74943008678929,013281f42c7dc039de4d3923b1128cb34b0b324ed7c0c6add37bb451748e1b89,0,0,0,0,0,0,0,1069.4542140909189,66.84088838068237,2662.2710704545243,532.4542140909152,38,34,4,34,8,103,103,1,227.99999999999932,309.0000000000035,0.0,38
