variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256
probe_off,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6706.7775354686155,515.9059642668166,25818.887677343064,11652.982204346348,246,21,13,0,25,,True,0,75,0.9867192001256626,1.0168012999929488,216,203,30,0,1453.9999999999998,89.00000000000131,5163.777535468616,121.01733987812895,8,224,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,c241a8a47e5552b3624a7e36c059f5cd79b988cf0de540724ac2bc41a994de9b
probe_strict,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6244.946415864869,480.38049352806684,23549.732079324356,9168.754602516401,246,18,13,0,25,,True,6,66,1.0363466000999324,1.0884828999987803,216,203,30,0,1455.0,79.99999999999862,4709.94641586487,101.83470503902481,5,225,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,6a68b7322e8d26072aee201763e8967ad7df354e8d77b125bceba3fca532e773
early120,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6299.362967978444,484.56638215218805,23446.81483989222,8378.860171731127,260,16,13,0,25,,True,12,63,0.8604916999465786,0.9069140999927185,225,212,35,0,1535.9999999999998,73.99999999999967,4689.362967978447,734.9060501923277,3,236,0.0,True,943.0121947375769,17.74943008678929,72e1cf4ea8ba95e7e3feb3291ce95a8e453404b24a3d80145f7a24ae8d296322
early220,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6730.604783836493,517.7388295258841,23888.02391918246,8815.554931227114,314,20,13,0,25,,True,10,67,0.7482172998425085,0.7998896999924909,281,268,33,0,1867.0000000000018,85.99999999999942,4777.604783836492,0.0,7,297,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,94125806cc16e9e398b2e69b7a1bd002522f02a3c349a4665d40742de174420e
probe_loose,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6191.746479621745,476.2881907401342,22428.732398108717,7761.126260901727,275,18,13,0,25,,True,11,66,0.9733676001487765,1.0251616000023205,240,227,35,0,1626.0000000000011,80.00000000000048,4485.746479621745,232.56340558587726,5,251,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8c5295d2b638895e91f73b41d76dc957cca83933452674aba0f4b703523e1eb2
center_route,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6005.349359542117,461.949950734009,22656.746797710584,9533.63023253455,234,20,13,0,25,,True,14,57,0.7528074000147171,0.7959349000011571,207,194,27,1,1388.0000000000014,85.99999999999987,4531.349359542116,697.7364778935662,7,218,0.0,True,943.0121947375769,17.74943008678929,ac7eb27901df6532cb17eab94ad9e3d9072565319de0124d2a20970a67b68df9
finish_source,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,8453.498371270622,650.2691054823555,33437.4918563531,16272.675479213029,287,21,13,0,25,,True,0,84,0.7904155000287574,0.8204917999973986,248,235,39,0,1677.0000000000002,88.99999999999974,6687.498371270623,2757.8248161891343,8,242,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,2a6835a2447849160de06a32f7159d848a672e243560a120bf0473cf7bb1b107
compact,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6121.184523011879,470.8603479239907,22070.922615059393,7760.24985605527,275,18,13,0,25,,True,11,66,0.9753744999470655,1.0277268000063486,240,227,35,0,1627.0000000000002,80.00000000000041,4414.184523011879,222.56340558587726,5,252,0.0,True,943.0121947375769,2.074856830987301,cfe0504dfac29a8c8d0437656bd2b53a74c5519e1b8eb7e8116d93aab2db15c6
full_compact,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,6583.410486445317,506.41619126502434,23547.05243222658,9517.308348010376,302,19,13,0,25,,True,11,64,0.6630287999869324,0.7034108999941964,270,257,32,0,1791.000000000002,82.9999999999991,4709.4104864453175,192.84541071338663,6,281,0.0,True,943.0121947375769,2.074856830987301,c7c42178c3f3c2ecfce1b3e3013edef6e98caa790c74589b8ef3216f74bbaff5
proxy_compact,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,5882.68640917538,452.5143391673369,22043.432045876914,9514.140540350221,234,20,13,0,25,,True,14,57,0.7368162999628112,0.7753217999998014,207,194,27,1,1387.9999999999995,85.99999999999866,4408.686409175381,524.6007932566017,7,218,-3.637978807091713e-12,True,943.0121947375769,2.074856830987301,071825fe66c0771a5b0f7d16bd8ee54a080e908a07ec85cf2ca19c1b2f5d5c5f
baseline,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6391.778635978178,639.1778635978178,21603.893179890892,6020.852177724282,338,13,10,0,25,,True,8,54,0.6741733999806456,0.7143645000178367,313,303,25,0,2012.0000000000007,58.9999999999999,4320.778635978176,113.25054753710174,3,322,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,912658d7cd03bf985aa81bd4cfc2988387a5fbaf7fb886c3082f82dc7c5bc5da
every_stop,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,9346.074924567976,718.9288403513827,24220.37462283989,9844.950649229371,741,23,13,0,25,,True,10,69,0.7715227999724448,0.8627183999924455,709,696,32,0,4406.999999999999,94.99999999999974,4844.074924567977,0.0,10,702,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,432f741bcc06b0998c6366d64bde48d57a9b43b3510841538bced2197c94bea3
proxy_reuse_early_compact,omni_endpoint_10046,10046,omni,endpoint,79f7e4c5109f4fc62342f1341a6596538f64f5bd86e280c506b0e366e79c0f88,13,13,5998.864465307836,461.4511127159874,22259.322326539183,8758.620034611886,246,20,13,0,25,,True,13,55,0.7787562999292277,0.8194755000004079,220,207,26,0,1460.9999999999995,86.00000000000033,4451.864465307837,539.1090299254611,7,231,0.0,True,943.0121947375769,2.074856830987301,6994536283171e8cb0b5ea7e1f4c984fd4d06d95a4515034782aae45714569e5
nearest,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6078.598882242573,607.8598882242574,21392.994411212865,6908.444253949891,295,12,10,0,25,,True,8,57,0.6000632999639492,0.6394680000084918,266,256,29,0,1743.999999999999,56.000000000001094,4278.598882242573,1727.5755895976035,2,269,0.0,True,943.0121947375769,17.74943008678929,d193fcf9ad1b68da4139388d5a8179d4f0fa2e74d63c0b54dc73dab31f4a8b34
reuse,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6501.201583937896,650.1201583937897,22151.00791968948,6665.056268809023,338,13,10,0,25,,True,7,54,0.6968441000790335,0.7437116999935824,313,303,25,0,2012.0000000000016,59.00000000000027,4430.201583937893,113.25054753710174,3,322,0.0,True,943.0121947375769,17.74943008678929,dc6075245489db9add6f046b9fe44ea46e84a0be513a29985c7ee6aa45f40577
nearest_reuse,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6078.598882242573,607.8598882242574,21392.994411212865,6908.444253949891,295,12,10,0,25,,True,8,57,0.5933871999732219,0.6368826000252739,266,256,29,0,1743.999999999999,56.000000000001094,4278.598882242573,1727.5755895976035,2,269,0.0,True,943.0121947375769,17.74943008678929,5635254017a3fa162fc8be73846760db8a45c81a707110696c31c79e54eee8a2
early160,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6496.217617716594,649.6217617716594,22076.088088582976,6558.693029389849,338,16,10,0,25,,True,9,56,0.7368333998892922,0.7840119999891613,313,303,25,0,2013.0000000000007,67.99999999999956,4415.217617716592,110.56637937299274,6,323,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c160041e46fbbc92e32b350b01c426575986be7e6e2821b5f71f5ec996e01795
nearest_early,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6077.168663821737,607.7168663821737,21405.843319108688,6722.620873292884,293,13,10,0,25,,True,9,55,0.5261849000526126,0.5676703999924939,266,256,27,0,1736.9999999999989,59.000000000000604,4281.168663821738,1727.5755895976035,3,272,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,e4fdbadf543587559ba530c776f64429d39dc238b3b5319e687306fb5f6bbae6
full,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6077.168663821737,607.7168663821737,21405.843319108688,6722.620873292884,293,13,10,0,25,,True,9,55,0.5001106000272557,0.5451549999997951,266,256,27,0,1736.9999999999989,59.000000000000604,4281.168663821738,1727.5755895976035,3,272,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c020504c561a2091f637cb0ebdd276e1534063d5e636eb34afac3cf3948cedb6
probe_strict,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6372.269837296954,637.2269837296955,21591.34918648477,6584.228274041751,336,12,10,0,25,,True,5,54,0.8662381000758614,0.9267713000008371,313,303,23,0,1998.0000000000011,56.00000000000054,4318.2698372969535,112.99868681102271,2,318,0.0,True,943.0121947375769,17.74943008678929,91e3ad981869cc9496451bf77fd876fe846c8844dc210129fe2a55008cf22ff5
reuse_early,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6495.665647789282,649.5665647789282,22003.328238946415,6451.877697522247,341,15,10,0,25,,True,11,56,0.9367992999614216,1.0016533999878448,313,303,28,0,2030.0000000000007,64.99999999999987,4400.66564778928,110.56637937299274,5,325,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,039b3e6f76606616dda47a7f2305ddea8c5fc41f78bd8ebc09b7ff2a8792e400
probe_off,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6416.188415528682,641.6188415528682,22550.942077643413,8315.84387917116,310,16,10,0,25,,True,0,65,0.9051724999735598,0.9539930999744684,285,275,25,0,1837.9999999999989,68.00000000000003,4510.1884155286825,2049.861987949678,6,288,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c4c3c843eca561e1752873959652ec0855ed7ab022f354ec5d0c061a97a2e3cd
probe_loose,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6467.601979410087,646.7601979410086,21903.009897050433,6307.385566613235,340,14,10,0,25,,True,8,57,0.9617936999711674,1.032676699978765,313,303,27,1,2025.000000000001,62.0000000000003,4380.601979410085,113.25054753710174,4,325,0.0,True,943.0121947375769,17.74943008678929,1e4e365de470879456cd56a33c81e6721806c14558d97fc0d2cc09d750c8d92e
early120,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6391.778635978178,639.1778635978178,21603.893179890892,6020.852177724282,338,13,10,0,25,,True,8,54,0.9103886000521015,0.9777698000252713,313,303,25,0,2012.0000000000007,58.9999999999999,4320.778635978176,113.25054753710174,3,322,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,4dddc07fc490e8f0bccdab2e351542b477e55ccea336abc286f1749c119bdc8c
finish_source,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,7915.777892190916,791.5777892190915,30773.88946095458,12811.382278412268,290,12,10,0,25,,True,0,59,0.7539901999698486,0.7835780999739654,267,257,23,0,1705.0000000000007,55.99999999999932,6154.777892190916,4356.720264931013,2,255,0.0,True,943.0121947375769,17.74943008678929,4cf3bcf60c7b9f55a803c4d80a448d159c080369de9ec30694b3b7b22e86828a
early220,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6496.217617716594,649.6217617716594,22076.088088582976,6558.693029389849,338,16,10,0,25,,True,9,56,0.8518257000832818,0.9027549000165891,313,303,25,0,2013.0000000000007,67.99999999999956,4415.217617716592,110.56637937299274,6,323,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c160041e46fbbc92e32b350b01c426575986be7e6e2821b5f71f5ec996e01795
center_route,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6244.058828197165,624.4058828197165,21280.294140985836,5970.92405364345,323,16,10,0,25,,True,10,51,0.843297000072198,0.8986036000133026,302,292,21,0,1919.999999999998,67.99999999999956,4256.0588281971695,138.40355965526032,6,305,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,8e5f6d90758319f07ba4d7f7ba72455a6a0c509e781e8c9c1612e08930877a59
full_compact,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6002.712922423602,600.2712922423602,21033.564612118018,6722.620873292884,293,13,10,0,25,,True,9,55,0.5837907001259737,0.6200801000231877,266,256,27,0,1736.9999999999993,59.00000000000015,4206.712922423603,1704.1865393788103,3,272,-9.094947017729282e-13,True,943.0121947375769,2.074856830987301,3523845b3686792df07384397468be1d65be30182e5b502169c084775000f4bb
every_stop,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,7730.338085545493,773.0338085545493,21321.690427727473,5966.486122043265,574,12,10,0,25,,True,9,50,0.6426179000700358,0.7185896000009961,551,541,23,0,3409.9999999999986,56.00000000000065,4264.338085545493,1786.5755895976035,2,540,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c8dccb69c06457c2ef0dfdef37ab8f8f7e5d002ce366fc439ef4f9f104cc2221
compact,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6353.295868098511,635.3295868098511,21366.479340492562,6140.878553640054,339,13,10,0,25,,True,9,54,0.7635937000159174,0.8135591000027489,313,303,26,0,2021.0,59.0,4273.29586809851,105.898328963307,3,326,-9.094947017729282e-13,True,943.0121947375769,2.074856830987301,397c3d966a150666c44facc424c824ac6520248d166511e73bc4a785ed5af0a7
proxy_compact,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6169.887371988969,616.9887371988968,21714.436859944846,6497.561194788878,297,15,10,0,25,,True,9,51,0.6339975000009872,0.6754367999965325,276,266,21,0,1762.0000000000007,64.99999999999966,4342.887371988969,2809.394985313982,5,277,0.0,True,943.0121947375769,2.074856830987301,161c0863aff9001ccafe3fe28831d79ff8adffd3ea301f3d2ec993f7f65f7cd9
proxy_reuse_early_compact,omni_endpoint_10047,10047,omni,endpoint,b56dbc303f1288471a17c35bfe0bf3493c4dd101890b023fed58842676632efa,10,10,6430.520188178543,643.0520188178543,21912.600940892713,6464.834901972932,333,15,10,0,25,,True,13,48,0.6136401999974623,0.6641839999938384,310,300,23,0,1983.000000000001,65.00000000000026,4382.5201881785415,236.67644673412178,5,318,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,3c737efc08bf39deff0fea04e691941313efb5161d705ffae9dfa0f0a5fc1288
nearest,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,4907.427727071108,306.71423294194426,18997.13863535555,12681.123425032863,172,21,16,0,14,,True,7,71,1.0364086999325082,1.070352200011257,128,112,44,0,1012.9999999999997,94.99999999999983,3799.4277270711073,0.0,5,153,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,63176babe65e90cac80696b8d138c98461d57841ca516c897f69d755f018c091
baseline,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,5660.755830734162,353.79723942088515,22433.779153670806,13330.681315201393,182,24,16,0,19,,True,11,75,1.072339499834925,1.113157699990552,138,122,44,0,1069.9999999999989,104.00000000000068,4486.755830734163,0.0,8,160,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,bf2b1ebdf335a9ffe7223fac2eecc2be6746476b03528a761ce80d3ec3221078
reuse,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,5748.14315782,359.25894736375,22940.715789099995,12600.713364167928,181,21,16,0,19,,True,11,71,1.1339657000789884,1.173070099990582,138,122,43,1,1065.0000000000002,95.00000000000065,4588.14315782,0.0,5,160,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,71cb8cc9cdff28c4f86a62f30126e7a17c3cf005958a4efb492c89c54fca677a
nearest_early,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,5000.955071585537,312.55969197409604,19849.775357927694,14705.213571805942,156,25,16,0,13,,True,8,72,0.9243300000380259,0.9616572000086308,113,97,43,1,923.999999999999,106.9999999999997,3969.955071585539,0.0,9,144,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,b0556ce8e8d4e98f06da1e6acc1a0daee82a59387048dd8c6c3c42fa17f792c9
early160,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,4268.689310202341,266.79308188764634,17303.4465510117,12948.774966948586,119,25,16,0,9,,True,10,67,1.171310699894093,1.2071353999781422,75,59,44,0,701.000000000001,107.00000000000058,3460.6893102023405,0.0,9,106,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ae2fad93ee7cf37808a34d7d19c76d59ffdd360bb10ada6b5c40d605b4932c7f
nearest_reuse,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,4907.427727071108,306.71423294194426,18997.13863535555,12681.123425032863,172,21,16,0,14,,True,7,71,1.0786716000002343,1.1094790000061039,128,112,44,0,1012.9999999999997,94.99999999999983,3799.4277270711073,0.0,5,153,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,0d31a50690941c12434a14a921f7fdc998cf1dbc0f1c5cc49940f297e56c78ff
full,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,4499.742981067272,281.2339363167045,18518.71490533638,15079.9424665368,116,26,16,0,9,,True,9,67,1.03234349982813,1.0611380000191275,74,58,42,1,685.9999999999984,109.9999999999993,3703.7429810672734,0.0,10,106,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,8c999f8e8ac06087d797789e7115fdaffe5121e493b6632d0bcac18960cad9d0
reuse_early,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,5160.782208029785,322.54888800186154,20108.91104014893,10018.499515676358,176,23,16,0,20,,True,14,71,1.131394600000931,1.1665283999755047,133,117,43,0,1038.0000000000007,100.99999999999909,4021.7822080297847,0.0,7,158,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,f5f2198ec8dca5ee63fa9ed99f1b0a220d528b1fd996c1b575c6f879e144d800
probe_off,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,5119.0242821172615,319.93901763232884,21060.121410586315,16123.626049396853,135,26,16,0,11,,True,0,74,1.1682112000125926,1.1934388999943621,97,81,38,0,796.999999999999,109.99999999999824,4212.024282117263,0.0,10,122,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,2b211c79d1bccefdece1946e0dab62fd2556bdcd03845a2b65e0abb0045246b0
probe_strict,omni_endpoint_10048,10048,omni,endpoint,4c50ac247c4fc67b979d000e47f11c381b6c4219cdefb1832d884a99908a8ccb,16,16,5751.132004433227,359.4457502770767,23270.66002216612,15058.274576874564,168,25,16,0,18,,True,4,77,1.1499298999842722,1.190357599989511,129,113,39,0,990.0000000000019,107.0000000000002,4654.132004433225,0.0,9,150,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,e4fd0f8e40309dc85e3e25873900df99faf18034c62282acc8ad2546338878a4
