variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
ER,mixed_endpoint_50019,50019,mixed,endpoint,6a8a96fa28c28125d8d9b2a0de43c989b16ad66d42d83fb211d77b2498b03d8d,16,16,5291.571681247089,330.7232300779431,20402.85840623545,11393.548520441132,159,79,16,11,15,,True,10,48,2.986981000052765,3.1672178999870084,131,115,28,4,942.0000000000009,269.0000000000015,4080.571681247088,0.0,63,147,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,479e696d38e9b3b39e937df59caaa556996c5df617c209390798033b69a34732,0,0,0,0,0,0,53
EN,mixed_endpoint_50019,50019,mixed,endpoint,6a8a96fa28c28125d8d9b2a0de43c989b16ad66d42d83fb211d77b2498b03d8d,16,16,5291.571681247089,330.7232300779431,20402.85840623545,11393.548520441132,159,79,16,11,15,,True,10,48,2.6021971000009216,3.2002009999996517,131,115,28,4,942.0000000000009,269.0000000000015,4080.571681247088,0.0,63,147,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,4a062c3ba1533ab9e60a4cce310639c738c512708825f7dd591f8770edcc0d86,0,0,0,0,0,0,53
G075,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7212.701221756241,721.270122175624,25698.506108781192,9283.47402062864,328,35,10,5,25,,True,7,50,1.1653095999790821,1.5612298999913037,307,297,21,4,1948.0000000000014,124.99999999999923,5139.701221756239,772.7041538739422,25,308,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,27ce3dd8f143aa626de7b9096aa520f549d41192da3f3487dcfdc099b832d971,0,0,0,0,0,0,45
ERN,mixed_endpoint_50019,50019,mixed,endpoint,6a8a96fa28c28125d8d9b2a0de43c989b16ad66d42d83fb211d77b2498b03d8d,16,16,5291.571681247089,330.7232300779431,20402.85840623545,11393.548520441132,159,79,16,11,15,,True,10,48,2.7842513000941835,3.4623395000235178,131,115,28,4,942.0000000000009,269.0000000000015,4080.571681247088,0.0,63,147,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,479e696d38e9b3b39e937df59caaa556996c5df617c209390798033b69a34732,0,0,0,0,0,0,53
G15,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7212.701221756241,721.270122175624,25698.506108781192,9283.47402062864,328,35,10,5,25,,True,7,50,1.0594869999331422,1.3981769000238273,307,297,21,4,1948.0000000000014,124.99999999999923,5139.701221756239,772.7041538739422,25,308,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,27ce3dd8f143aa626de7b9096aa520f549d41192da3f3487dcfdc099b832d971,0,0,0,0,0,0,45
E1,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6590.7930649110585,659.0793064911059,22343.965324555305,7455.0253899897825,331,48,10,8,25,,True,7,54,2.1624376000545453,2.3306240999954753,304,294,27,12,1958.0000000000002,163.99999999999864,4468.793064911059,693.2293598685919,38,303,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,0298f9789dcdca4c99338fcba9196c2c9fc502c39978f9684df018a37ac7fbaa,0,0,0,0,0,0,83
B60,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6330.595023124917,633.0595023124918,21607.975115624584,7469.580667529672,328,14,10,4,25,,True,10,45,2.2642470000719186,2.3240125000011176,307,297,21,3,1947.0000000000007,62.00000000000085,4321.595023124917,263.8709413063407,4,307,0.0,True,943.0121947375769,17.74943008678929,946b1c021a958c9fa962d4f60e441b177a2419e33b107f6b9422ecec34c4a544,0,0,0,0,0,0,40
B60,mixed_endpoint_50019,50019,mixed,endpoint,6a8a96fa28c28125d8d9b2a0de43c989b16ad66d42d83fb211d77b2498b03d8d,16,16,6553.443433695853,409.5902146059908,25587.217168479274,14504.810267909776,205,67,16,7,21,,True,9,66,6.234508799912874,6.350113099993905,168,152,37,11,1202.9999999999995,232.99999999999827,5117.443433695852,0.0,51,178,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,15ed77c9a51839dc7131614a907184f4f374d107ec0278b83e54f8ef5d2d6768,0,0,0,0,0,0,58
R2,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7175.060295236799,717.5060295236799,25550.301476183984,9135.54750583004,327,34,10,6,25,,True,7,48,1.3239115000760648,1.410813299997244,307,297,20,4,1943.0000000000007,121.99999999999986,5110.060295236798,772.7041538739422,24,308,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,b70701a858dc4fdc499c5a57369bf3fde22eb7eec63f3e3729512d15bad18c35,0,0,0,0,0,0,42
E2,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6590.7930649110585,659.0793064911059,22343.965324555305,7455.0253899897825,331,48,10,8,25,,True,7,54,2.429230100096902,2.586748700006865,304,294,27,12,1958.0000000000002,163.99999999999864,4468.793064911059,693.2293598685919,38,303,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,0298f9789dcdca4c99338fcba9196c2c9fc502c39978f9684df018a37ac7fbaa,0,0,0,0,0,0,83
R4,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7212.701221756241,721.270122175624,25698.506108781192,9283.47402062864,328,35,10,5,25,,True,7,50,1.2307015000551473,1.3049659999960568,307,297,21,4,1948.0000000000014,124.99999999999923,5139.701221756239,772.7041538739422,25,308,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,27ce3dd8f143aa626de7b9096aa520f549d41192da3f3487dcfdc099b832d971,0,0,0,0,0,0,45
H200,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6552.798797983438,655.2798797983438,22508.99398991718,7286.4045018485995,330,25,10,4,25,,True,7,56,1.4405141001334414,1.5052087000221945,308,298,22,5,1955.9999999999995,94.99999999999993,4501.798797983438,265.47975305966065,15,306,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,3c043459ab1549f4b67c1ababb305d03537162d4a514650b751ce0920641cf0f,0,0,0,0,0,0,77
N20,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7212.701221756241,721.270122175624,25698.506108781192,9283.47402062864,328,35,10,5,25,,True,7,50,0.9903935999900568,1.3186372999916784,307,297,21,4,1948.0000000000014,124.99999999999923,5139.701221756239,772.7041538739422,25,308,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,6a3f23d326ed0caa6b25e973b489edba64d90970659895518e0545ac88017a71,0,0,0,0,0,0,45
N50,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7212.701221756241,721.270122175624,25698.506108781192,9283.47402062864,328,35,10,5,25,,True,7,50,1.0936131999478675,1.4894398000033107,307,297,21,4,1948.0000000000014,124.99999999999923,5139.701221756239,772.7041538739422,25,308,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,6a3f23d326ed0caa6b25e973b489edba64d90970659895518e0545ac88017a71,0,0,0,0,0,0,45
baseline,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6996.918044806206,636.083458618746,24014.590224031028,8969.36256678767,359,15,11,0,25,,True,9,63,0.9703850000514649,1.0151670000050217,326,315,33,3,2127.0,66.99999999999969,4802.918044806208,0.0,4,332,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,f09ea18c80420a43ce25307c2de53e8ead40511a2dc299d92e1370af1844c1d9,0,0,0,0,0,0,0
H400,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6569.372674817865,656.9372674817865,22566.863374089313,7814.782718768404,330,27,10,4,25,,True,6,59,1.6922711000661366,1.7629593000165187,308,298,22,5,1955.0000000000005,101.00000000000004,4513.372674817864,265.47975305966065,17,305,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,9d02e839e43800cb2adb8f6abe83cd32ec9e0828aba93c6622dc87b6010da85f,0,0,0,0,0,0,78
B20,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,7006.749269534055,700.6749269534055,24223.746347670283,9620.06154990719,336,53,10,7,25,,True,5,54,3.5236916999565437,3.638294800010044,312,302,24,9,1983.0000000000002,178.99999999999966,4844.749269534056,640.7896646733425,43,303,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,8a052d8f9cf020e8214696556cd3813b3e74a52b0f8ba3261ecb0976297fa7de,0,0,0,0,0,0,45
LC,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6475.727330902374,588.7024846274885,22618.636654511884,8093.17077222364,315,18,11,6,25,,True,5,49,1.1591542000242043,1.227119599992875,297,286,18,0,1876.0000000000014,75.99999999999818,4523.727330902375,229.7790626103997,7,301,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,e20b97612b0dbb4a54fd1f6806c1d7f37d01be60c15433072f0010eb3b617deb,0,0,0,0,0,0,14
LPC,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6674.332647889824,606.7575134445295,24081.663239449124,8793.783078408038,296,25,11,9,25,,True,6,45,1.4306921999668702,1.5010085000249092,280,269,16,0,1761.0000000000005,96.99999999999868,4816.332647889824,229.7790626103997,14,281,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8506ee78de94622051c879b5af4158b3c9450c5e4a663fd3f403aace6a8bfc10,6,0,0,0,6,0,80
ER,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6397.776945110676,639.7776945110676,21618.884725553384,6729.9447909878645,325,42,10,8,25,,True,7,48,2.225765599985607,2.4321832999994513,304,294,21,6,1928.0000000000002,145.9999999999994,4323.776945110676,693.2293598685919,32,303,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,820fca70141b6a75d0fff6f89a21ed58191efe2e418d0c0e760aecccea7c29e6,0,0,0,0,0,0,71
E1,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6480.6156600290515,589.1468781844592,22533.07830014527,8007.612417857023,314,27,11,7,25,,True,5,47,1.3513619000150356,1.4608653000032064,297,286,17,0,1871.0000000000011,102.99999999999969,4506.615660029051,229.7790626103997,16,301,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,b556d8520f131e36ca68d038b6dfd1d01671dcdc9973c5ac0170f620be54b663,0,0,0,0,0,0,12
previous_best,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6263.934007034406,569.4485460940369,22139.670035172006,6820.302780464809,298,16,11,0,25,,True,13,49,1.6891671001212671,1.750864699977683,276,265,22,3,1766.0000000000018,70.0000000000015,4427.934007034402,0.0,5,276,4.547473508864641e-12,True,943.0121947375769,2.074856830987301,42819b14657713777e3ea3a2c5a392bd099bec65f6e19628910e29b83523c851,13,9,0,0,0,0,0
E2,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6480.6156600290515,589.1468781844592,22533.07830014527,8007.612417857023,314,27,11,7,25,,True,5,47,1.4416925998521037,1.561004100018181,297,286,17,0,1871.0000000000011,102.99999999999969,4506.615660029051,229.7790626103997,16,301,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,b556d8520f131e36ca68d038b6dfd1d01671dcdc9973c5ac0170f620be54b663,0,0,0,0,0,0,12
ERN,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6397.776945110676,639.7776945110676,21618.884725553384,6729.9447909878645,325,42,10,8,25,,True,7,48,2.0351726999797393,2.4917601000051945,304,294,21,6,1928.0000000000002,145.9999999999994,4323.776945110676,693.2293598685919,32,303,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,820fca70141b6a75d0fff6f89a21ed58191efe2e418d0c0e760aecccea7c29e6,0,0,0,0,0,0,71
G075,mixed_endpoint_50021,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6475.727330902374,588.7024846274885,22618.636654511884,8093.17077222364,315,18,11,6,25,,True,5,49,1.016337500012014,1.4505621000134852,297,286,18,0,1876.0000000000014,75.99999999999818,4523.727330902375,229.7790626103997,7,301,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,e20b97612b0dbb4a54fd1f6806c1d7f37d01be60c15433072f0010eb3b617deb,0,0,0,0,0,0,14
EN,mixed_endpoint_50020,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6590.7930649110585,659.0793064911059,22343.965324555305,7455.0253899897825,331,48,10,8,25,,True,7,54,2.2913881000713445,2.762767199979862,304,294,27,12,1958.0000000000002,163.99999999999864,4468.793064911059,693.2293598685919,38,303,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,0298f9789dcdca4c99338fcba9196c2c9fc502c39978f9684df018a37ac7fbaa,0,0,0,0,0,0,83
